country_a,country_b,year,tradeagreementindex,sentiment_index
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2022,-1.0,-0.1940851890733153
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,ARE,2023,-1.0,-0.23727270801591493
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2021,-1.0,-0.4304439361979844
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2022,-1.0,-0.3735161791228312
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,AUS,2023,-1.0,-0.37356824699649827
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2021,-0.7959183673469388,-0.34234115609997406
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2022,-0.7959183673469388,-0.4614069096787581
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHE,2023,-0.7959183673469388,-0.38189796417367905
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2021,-1.0,-0.4616752157112092
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2022,-1.0,-0.44531227113835037
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,CHN,2023,-1.0,-0.42811597050340167
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2021,0.9999999999999998,-0.5184067310912768
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2022,0.9999999999999998,-0.5578581883742293
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,FRA,2023,0.9999999999999998,-0.49321790007719324
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2021,-1.0,-0.4616752157112092
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2022,-1.0,-0.44531227113835037
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,HKG,2023,-1.0,-0.42811597050340167
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2021,-1.0,-0.18158825027681558
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2022,-1.0,-0.16423094958369044
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IDN,2023,-1.0,-0.18646821652488077
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2021,-1.0,-0.30171812760829786
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2022,-1.0,-0.2740766704723572
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,IND,2023,-1.0,-0.14676555504020494
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2021,-0.6734693877551021,-0.4465297050741379
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2022,-0.6734693877551021,-0.47302768293001174
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,JPN,2023,-0.6734693877551021,-0.4690787104224359
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2021,-0.6734693877551021,-0.32059049097668546
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2022,-0.6734693877551021,-0.2979069612474621
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,KOR,2023,-0.6734693877551021,-0.20151529310926652
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2021,-1.0,-0.4518186839104863
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2022,-1.0,-0.503159589352135
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,MYS,2023,-1.0,-0.23024421828764563
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2021,0.9999999999999998,-0.5023846228286046
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2022,0.9999999999999998,-0.45065396570332883
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,NLD,2023,0.9999999999999998,-0.4021823415092771
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2021,-1.0,-0.1806391579596911
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2022,-1.0,-0.033963219027431935
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,PHL,2023,-1.0,-0.24223139262552773
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2021,-0.6734693877551021,-0.4127391721921114
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2022,-0.6734693877551021,-0.2605884205004745
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,SGP,2023,-0.6734693877551021,-0.16705366069546956
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2021,-1.0,-0.38339134302780487
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2022,-1.0,-0.5051108785740541
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,THA,2023,-1.0,-0.3935885656070399
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2021,-1.0,-0.529294136308661
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2022,-1.0,-0.5562343292864802
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,USA,2023,-1.0,-0.4856882459358882
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2021,-0.6734693877551021,-0.15177987929037395
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2022,-0.6734693877551021,-0.08126099688528665
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
DEU,VNM,2023,-0.6734693877551021,0.017035372280334693
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2021,-1.0,-0.1605591472622685
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2022,-1.0,-0.10693781963771243
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,ARE,2023,-1.0,-0.023473964304536965
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2021,-1.0,-0.4454857116317874
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2022,-1.0,-0.36105616633303095
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,AUS,2023,-1.0,-0.2902142332216209
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2021,-0.7959183673469388,-0.38932705015183156
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2022,-0.7959183673469388,-0.34813728852217696
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHE,2023,-0.7959183673469388,-0.31419583192423195
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2021,-1.0,-0.48062357814993906
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2022,-1.0,-0.48890974338013393
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,CHN,2023,-1.0,-0.3866148475078708
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
FRA,DEU,2021,0.9999999999999998,-0.5184067310912768
