"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
582950835,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","UNITED STATES","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,1,1,1,-9.5837366892546,3,"Houston, Texas, United States","US","USTX",29.7633,-95.3633,1380948,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,20160926,"http://www.wacotrib.com/news/ap_nation/the-latest-complex-manager-says-suspect-upset-recently/article_927e219e-c044-5d87-a190-472a95022ff3.html"
582950836,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","UNITED STATES","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,1,1,1,-9.67078189300411,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,2,"Minnesota, United States","US","USMN",45.7326,-93.9196,NA,20160926,"http://news.findlaw.com/apnews/89b51a007def4434856cdccf748a6f3b"
582950837,20160926,201609,2016,2016.7288,"USA","HOUSTON","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","HOUSTON","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,3,1,3,-7.6271186440678,1,"Cuba","CU","CU",21.5,-80,NA,1,"Cuba","CU","CU",21.5,-80,NA,1,"Cuba","CU","CU",21.5,-80,NA,20160926,"http://www.kntu.com/2016/09/26/residents-houston-shooting-lasted-about-an-hour/"
582950838,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","UNITED STATES","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,4,2,4,-9.02292058892457,2,"Minnesota, United States","US","USMN",45.7326,-93.9196,NA,3,"Houston, Texas, United States","US","USTX",29.7633,-95.3633,1380948,3,"Houston, Texas, United States","US","USTX",29.7633,-95.3633,1380948,20160926,"http://www.wacotrib.com/news/ap_nation/the-latest-complex-manager-says-suspect-upset-recently/article_927e219e-c044-5d87-a190-472a95022ff3.html"
582950839,20160926,201609,2016,2016.7288,"USA","HOUSTON","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","HOUSTON","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,118,30,118,-8.83577857170853,2,"Minnesota, United States","US","USMN",45.7326,-93.9196,NA,2,"Minnesota, United States","US","USMN",45.7326,-93.9196,NA,2,"Minnesota, United States","US","USMN",45.7326,-93.9196,NA,20160926,"http://www.wmbfnews.com/story/33190485/the-latest-complex-manager-says-suspect-upset-recently"
582950841,20160926,201609,2016,2016.7288,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","UNITED STATES","USA",NA,NA,NA,NA,"EDU",NA,NA,1,"1312","131","13",3,-5.8,1,1,1,-4.07239819004525,1,"Israel","IS","IS",31.5,34.75,NA,1,"Israel","IS","IS",31.5,34.75,NA,1,"Israel","IS","IS",31.5,34.75,NA,20160926,"http://forward.com/news/breaking-news/350786/70-american-intellectuals-call-for-boycott-of-israeli-settlements/"
582950842,20160926,201609,2016,2016.7288,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","UNITED STATES","USA",NA,NA,NA,NA,"EDU",NA,NA,1,"1312","131","13",3,-5.8,1,1,1,-4.07239819004525,1,"West Bank","WE","WE",31.6667,35.25,NA,1,"West Bank","WE","WE",31.6667,35.25,NA,1,"West Bank","WE","WE",31.6667,35.25,NA,20160926,"http://forward.com/news/breaking-news/350786/70-american-intellectuals-call-for-boycott-of-israeli-settlements/"
582950843,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAELI","BILL CLINTON","USA",NA,NA,NA,NA,"ELI",NA,NA,1,"112","112","11",3,-2,4,1,4,-4.41860465116279,2,"Arkansas, United States","US","USAR",34.9513,-92.3809,NA,2,"Arkansas, United States","US","USAR",34.9513,-92.3809,NA,2,"Arkansas, United States","US","USAR",34.9513,-92.3809,NA,20160926,"http://dailycaller.com/2016/09/26/bills-exes-want-to-rattle-hillary-at-the-debate/"
582950848,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"1123","112","11",3,-2,3,1,3,-4.46280991735537,3,"Oak Harbor, Washington, United States","US","USWA",48.2932,-122.643,1512518,3,"Oak Harbor, Washington, United States","US","USWA",48.2932,-122.643,1512518,3,"Oak Harbor, Washington, United States","US","USWA",48.2932,-122.643,1512518,20160926,"http://www.kntu.com/2016/09/25/mall-shooting-suspect-creepy-multiple-arrests-disputes/"
582950849,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"1123","112","11",3,-2,1,1,1,-4.46280991735537,3,"Oak Harbor, Washington, United States","US","USWA",48.2932,-122.643,1512518,1,"Turkey","TU","TU",39,35,NA,3,"Oak Harbor, Washington, United States","US","USWA",48.2932,-122.643,1512518,20160926,"http://www.kntu.com/2016/09/25/mall-shooting-suspect-creepy-multiple-arrests-disputes/"
582950850,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"190","190","19",4,-10,2,1,2,1.29870129870129,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,20160926,"http://www.cleveland.com/brook-park/index.ssf/2016/09/brook_park_council_president_m_2.html"
582950851,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"190","190","19",4,-10,4,1,4,1.29870129870129,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,2,"Ohio, United States","US","USOH",40.3736,-82.7755,NA,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,20160926,"http://www.cleveland.com/brook-park/index.ssf/2016/09/brook_park_council_president_m_2.html"
582950859,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAMIL","UNITED STATES","USA",NA,NA,NA,NA,"MIL",NA,NA,1,"190","190","19",4,-10,1,1,1,-3.09859154929578,2,"Georgia, United States","US","USGA",32.9866,-83.6487,NA,2,"Georgia, United States","US","USGA",32.9866,-83.6487,NA,2,"Georgia, United States","US","USGA",32.9866,-83.6487,NA,20160926,"http://wkms.org/post/new-book-details-paducah-during-us-civil-war"
582950882,20160926,201609,2016,2016.7288,"USACOP","UNITED STATES","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,8,1,8,-15.4205607476636,3,"Mason City, Iowa, United States","US","USIA",43.1536,-93.201,458840,3,"Mason City, Iowa, United States","US","USIA",43.1536,-93.201,458840,3,"Mason City, Iowa, United States","US","USIA",43.1536,-93.201,458840,20160926,"http://globegazette.com/news/local/mason-city-man-accused-of-killing-kitten-gets-jail-time/article_d142f5c4-ee17-5b87-9d25-9452f3aa9ce0.html"
582950883,20160926,201609,2016,2016.7288,"USACOP","UNITED STATES","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"115","115","11",3,-2,5,1,5,-7.29411764705882,3,"Akron, Ohio, United States","US","USOH",41.0814,-81.519,1064305,3,"Akron, Ohio, United States","US","USOH",41.0814,-81.519,1064305,3,"Akron, Ohio, United States","US","USOH",41.0814,-81.519,1064305,20160926,"http://www.cleveland.com/court-justice/index.ssf/2016/09/father_of_man_killed_by_akron.html"
582950924,20160926,201609,2016,2016.7288,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,2,1,2,1.29870129870129,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,20160926,"http://www.cleveland.com/brook-park/index.ssf/2016/09/brook_park_council_president_m_2.html"
582950925,20160926,201609,2016,2016.7288,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,4,1,4,1.29870129870129,2,"Ohio, United States","US","USOH",40.3736,-82.7755,NA,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,3,"Brook Park, Ohio, United States","US","USOH",41.3984,-81.8046,1048554,20160926,"http://www.cleveland.com/brook-park/index.ssf/2016/09/brook_park_council_president_m_2.html"
582950927,20160926,201609,2016,2016.7288,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,"USACVL","CHARLOTTE","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,10,1,10,-3.97489539748954,3,"Charlotte, North Carolina, United States","US","USNC",35.2271,-80.8431,1019610,3,"Charlotte, North Carolina, United States","US","USNC",35.2271,-80.8431,1019610,3,"Charlotte, North Carolina, United States","US","USNC",35.2271,-80.8431,1019610,20160926,"http://www.cnsnews.com/news/article/melanie-hunter/pence-warns-against-painting-law-enforcement-broad-brush-racial-bias"
582950938,20160926,201609,2016,2016.7288,"USAJUD","UNITED STATES","USA",NA,NA,NA,NA,"JUD",NA,NA,"USA","UTAH","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,2,1,2,-0.30959752321981,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,20160926,"http://www.worldreligionnews.com/religion-news/christianity/the-sister-wives-fight-to-legalize-polygamy"
582950956,20160926,201609,2016,2016.7288,"USAUAF","UNITED STATES","USA",NA,NA,NA,NA,"UAF",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,6,1,6,-8.10810810810811,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,2,"Utah, United States","US","USUT",40.1135,-111.854,NA,20160926,"http://www.heraldextra.com/news/local/crime-and-courts/mountain-meadows-massacre-s-john-d-lee-trial-records-now/article_20dc6d1f-7518-5e05-b5a6-7685273c92fe.html"
582950961,20160926,201609,2016,2016.7288,"VNM","VIETNAMESE","VNM",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"190","190","19",4,-10,2,1,2,-4.08376963350785,4,"North Vietnam, Vietnam (general), Vietnam, Republic Of","VM","VM00",22,105,-3704661,4,"North Vietnam, Vietnam (general), Vietnam, Republic Of","VM","VM00",22,105,-3704661,4,"North Vietnam, Vietnam (general), Vietnam, Republic Of","VM","VM00",22,105,-3704661,20160926,"http://www.slate.com/blogs/the_slatest/2016/09/26/nothing_major_is_going_to_change_in_syria_until_after_this_awful_u_s_election.html"
582950962,20160926,201609,2016,2016.7288,"VNM","VIETNAMESE","VNM",NA,NA,NA,NA,NA,NA,NA,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,0,"190","190","19",4,-10,7,1,7,-4.08376963350785,4,"North Vietnam, Vietnam (general), Vietnam, Republic Of","VM","VM00",22,105,-3704661,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,4,"North Vietnam, Vietnam (general), Vietnam, Republic Of","VM","VM00",22,105,-3704661,20160926,"http://www.slate.com/blogs/the_slatest/2016/09/26/nothing_major_is_going_to_change_in_syria_until_after_this_awful_u_s_election.html"
582998377,20160926,201609,2016,2016.7288,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","BEIJING","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,"114","114","11",3,-2,8,1,8,-3.08207115181402,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,20160926,"http://www.therealnewsmatters.com/search?q=S-400%20Russia%20Military"
582998378,20160926,201609,2016,2016.7288,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","BEIJING","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,"114","114","11",3,-2,2,1,2,-3.08207115181402,2,"Arkansas, United States","US","USAR",34.9513,-92.3809,NA,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,20160926,"http://www.therealnewsmatters.com/search?q=S-400%20Russia%20Military"
582998379,20160926,201609,2016,2016.7288,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,"120","120","12",3,-4,2,1,2,-8.2018927444795,1,"China","CH","CH",35,105,NA,1,"China","CH","CH",35,105,NA,1,"China","CH","CH",35,105,NA,20160926,"http://www.economiccalendar.com/2016/09/26/steel-prices-us-producers-accuse-china-of-circumventing/"
582998397,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"IND","ARUNACHAL PRADESH","IND",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,1,1,1,-3.21285140562249,1,"China","CH","CH",35,105,NA,1,"China","CH","CH",35,105,NA,4,"New Delhi, Delhi, India","IN","IN07",28.6,77.2,-2106102,20160926,"http://www.deccanherald.com/content/572650/army-denies-border-incursion-arunachal.html"
582998398,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,4,1,4,-2.78180237612286,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"East China Sea, Japan (general), Japan","JA","JA00",29,125,-226888,20160926,"http://www.therealnewsmatters.com/2016/09/war-is-coming-to-asia-httpwww.html"
582998399,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,2,1,2,-3.09588217613465,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582998400,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,6,1,6,-3.09588217613465,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582998430,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"VNM","VIETNAM","VNM",NA,NA,NA,NA,NA,NA,NA,0,"124","124","12",3,-4,2,1,2,-3.45060893098782,4,"Arunachal, Assam, India","IN","IN03",24.8667,92.7667,-2089162,4,"Arunachal, Assam, India","IN","IN03",24.8667,92.7667,-2089162,4,"Zangmu, Xizang, China","CH","CH14",29.104,92.504,11325198,20160926,"http://www.tribuneindia.com/news/comment/why-indus-waters-treaty-is-good-to-keep/301080.html"
582998431,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"VNM","VIETNAM","VNM",NA,NA,NA,NA,NA,NA,NA,0,"124","124","12",3,-4,2,1,2,-3.45060893098782,4,"Zangmu, Xizang, China","CH","CH14",29.104,92.504,11325198,1,"Kazakhstan","KZ","KZ",48,68,NA,4,"Zangmu, Xizang, China","CH","CH14",29.104,92.504,11325198,20160926,"http://www.tribuneindia.com/news/comment/why-indus-waters-treaty-is-good-to-keep/301080.html"
582998432,20160926,201609,2016,2016.7288,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"VNM","VIETNAM","VNM",NA,NA,NA,NA,NA,NA,NA,0,"124","124","12",3,-4,6,1,6,-3.45060893098782,4,"Zangmu, Xizang, China","CH","CH14",29.104,92.504,11325198,1,"Vietnam, Republic Of","VM","VM",16,106,NA,4,"Zangmu, Xizang, China","CH","CH14",29.104,92.504,11325198,20160926,"http://www.tribuneindia.com/news/comment/why-indus-waters-treaty-is-good-to-keep/301080.html"
582999091,20160926,201609,2016,2016.7288,"IND","ARUNACHAL PRADESH","IND",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,1,1,1,-3.21285140562249,1,"China","CH","CH",35,105,NA,1,"China","CH","CH",35,105,NA,4,"New Delhi, Delhi, India","IN","IN07",28.6,77.2,-2106102,20160926,"http://www.deccanherald.com/content/572650/army-denies-border-incursion-arunachal.html"
582999213,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,2,1,2,-3.09588217613465,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582999214,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,4,1,4,-2.78180237612286,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"East China Sea, Japan (general), Japan","JA","JA00",29,125,-226888,20160926,"http://www.therealnewsmatters.com/2016/09/war-is-coming-to-asia-httpwww.html"
582999215,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,2,1,2,-3.09588217613465,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582999216,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,6,1,6,-3.09588217613465,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582999217,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,8,1,8,-3.09588217613465,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582999218,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,-3.09588217613465,1,"Cuba","CU","CU",21.5,-80,NA,1,"Cuba","CU","CU",21.5,-80,NA,1,"Cuba","CU","CU",21.5,-80,NA,20160926,"http://www.therealnewsmatters.com/search?q=S-400+Russia+Military&max-results=20&by-date=true"
582999219,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,8,1,8,-2.78180237612286,1,"Singapore","SN","SN",1.3667,103.8,NA,1,"Singapore","SN","SN",1.3667,103.8,NA,1,"Singapore","SN","SN",1.3667,103.8,NA,20160926,"http://www.therealnewsmatters.com/2016/09/war-is-coming-to-asia-httpwww.html"
582999220,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,-2.78180237612286,1,"Taiwan","TW","TW",23.5,121,NA,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,20160926,"http://www.therealnewsmatters.com/2016/09/war-is-coming-to-asia-httpwww.html"
582999529,20160926,201609,2016,2016.7288,"MYSGOV","MALAYSIA","MYS",NA,NA,NA,NA,"GOV",NA,NA,"MYS","MALAYSIA","MYS",NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,1,1,1,-6.56167979002625,4,"Antara, Aceh, Indonesia","ID","ID01",3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia","ID","ID01",3.5292,99.0184,10119106,1,"Vietnam, Republic Of","VM","VM",16,106,NA,20160926,"http://www.antaranews.com/en/news/106910/indonesia-asks-for-extradition-of-eight-citizens-from-vietnam"
582999530,20160926,201609,2016,2016.7288,"MYSGOV","MALAYSIA","MYS",NA,NA,NA,NA,"GOV",NA,NA,"MYS","MALAYSIA","MYS",NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,1,1,1,-6.56167979002625,1,"Malaysia","MY","MY",2.5,112.5,NA,1,"Malaysia","MY","MY",2.5,112.5,NA,4,"Antara, Aceh, Indonesia","ID","ID01",3.5292,99.0184,10119106,20160926,"http://www.antaranews.com/en/news/106910/indonesia-asks-for-extradition-of-eight-citizens-from-vietnam"
583000048,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,0,"112","112","11",3,-2,1,1,1,-5.43237250554324,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,4,"Al-Mayadeen, Dayr az Zawr, Syria","SY","SY07",35.0209,40.4535,-2538422,4,"Al-Mayadeen, Dayr az Zawr, Syria","SY","SY07",35.0209,40.4535,-2538422,20160926,"http://www.cbsnews.com/news/aleppo-assault-syria-walid-al-moallem-claims-truce-viable/"
583000139,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"MNCUSA","WELLS FARGO","USA",NA,NA,NA,NA,"MNC",NA,NA,0,"112","112","11",3,-2,4,1,4,-6.07661822985469,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.elpasoinc.com/news/wire/us/article_6d22aaea-8405-11e6-910b-6b525d8827bd.html"
583000169,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USACVL","UNITED STATES","USA",NA,NA,NA,NA,"CVL",NA,NA,1,"193","193","19",4,-10,2,1,2,-6.32183908045977,3,"West Pullman, Illinois, United States","US","USIL",41.6795,-87.642,420902,3,"West Pullman, Illinois, United States","US","USIL",41.6795,-87.642,420902,3,"West Pullman, Illinois, United States","US","USIL",41.6795,-87.642,420902,20160926,"http://homicides.suntimes.com/2016/09/26/police-miguel-williams-and-donald-carter-bruson-fire-shots-at-each-other-in-west-pullman-and-both-are-killed/"
583000179,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"111","111","11",3,-2,1,1,1,3.54051927616051,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.usatoday.com/picture-gallery/travel/experience/food-and-wine/2016/09/20/tastes-of-the-2016-presidential-race/90756552/"
583000204,20160926,201609,2016,2016.7288,"USACOP","UNITED STATES","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,6,1,6,-0.64102564102564,2,"Mississippi, United States","US","USMS",32.7673,-89.6812,NA,2,"Mississippi, United States","US","USMS",32.7673,-89.6812,NA,2,"Mississippi, United States","US","USMS",32.7673,-89.6812,NA,20160926,"http://newsms.fm/3-year-old-shot-in-pike-county-gun-goes-off-while-being-cleaned/"
